codice,data_rilievo,regione,provincia,comune,specie,cod_specie,sesso,lunghezza_cm,tipo_lunghezza,condizioni,tag,tag_rilascio,interazione,segnalato_da,rilevatore,struttura_rilevatore,lng,lat
CSC201215TCc1,2020-12-15,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,38.8,CCL,Vivo,,CSCIT211,Si,Motopeschereccio,Chiara Profico,Centro Studi Cetacei,14.37093,42.54991
CSC201214TCc1,2020-12-14,Abruzzo,Chieti,Ortona,Caretta caretta,1,ND,58.2,CCL,Vivo,,CSCIT210,Si,Motopeschereccio,Anna Angrilli,Centro Studi Cetacei,14.46621,42.43222
CSC201212TCc2,2020-12-12,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,52.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.26722,44.79444
CSC201212TCc1,2020-12-12,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,80.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.24638,44.74555
CSC201211TCc1,2020-12-11,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,M,76.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.8011,44.52181
CSC201210TCc2,2020-12-10,Abruzzo,Chieti,Casalbordino,Caretta caretta,1,ND,51.0,CCL,Morto,,,Si,Guardia Costiera,Fabrizio Di Fonzo,ASL,14.60698,42.20418
CSC201210TCc3,2020-12-10,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,67.5,CCL,Vivo,,CSCIT209,Si,Motopeschereccio,Chiara Profico,Centro Studi Cetacei,14.30291,42.52492
CSC201210TCc1,2020-12-10,Molise,Campobasso,Termoli,Caretta caretta,1,F,77.0,CCL,Morto,,,Si,Guardia Costiera,Gianluca Barbuto,Centro Studi Cetacei,15.01467,41.99937
CSC201209TCc3,2020-12-09,Abruzzo,Pescara,Pescara,Caretta caretta,1,F,72.0,CCL,Vivo,,CSCIT208,Si,Motopeschereccio,Anna Angrilli,Centro Studi Cetacei,14.30416,42.5309
CSC201209TCc2,2020-12-09,Abruzzo,Pescara,Pescara,Caretta caretta,1,F,73.8,CCL,Morto,,,Si,Motopeschereccio,Chiara Profico,Centro Studi Cetacei,14.31365,42.52161
CSC201209TCc1,2020-12-09,Abruzzo,Chieti,Casalbordino,Caretta caretta,1,ND,52.0,CCL,Morto,,,ND,Guardia Costiera,Pietro Di Taranto,CSC/ASL,14.64353,42.19217
CSC201206TCc1,2020-12-06,Molise,Campobasso,Campomarino,Caretta caretta,1,F,68.5,CCL,Morto,,,ND,Guardia Costiera,Gianluca Barbuto,Centro Studi Cetacei,15.07409,41.94683
CSC201204TCc1,2020-12-04,Lazio,Roma,Roma,Caretta caretta,1,ND,40.0,CCL,Morto,,,Si,Guardia Costiera,Non disponibile,ASL,12.37972,41.68055
CSC201202TCc1,2020-12-02,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,ND,69.0,CCL,Vivo,,CSCIT207,Si,Guardia Costiera,Valentina Giuliani,Centro Studi Cetacei,14.34291,42.47645
CSC201201TCc1,2020-12-01,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,36.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.60805,44.38472
CSC201130TCc1,2020-11-30,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,56.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.24015,44.69744
CSC201127TCc1,2020-11-27,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,F,84.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.58222,44.4525
CSC201127TCc2,2020-11-27,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,64.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.58222,44.4525
CSC201126TCc1,2020-11-26,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,61.0,CCL,Vivo,,,Si,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.68774,44.36978
CSC201125TCc4,2020-11-25,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.59399,44.05968
CSC201125TCc1,2020-11-25,Molise,Campobasso,Termoli,Caretta caretta,1,ND,49.0,CCL,Morto,,,ND,Guardia Costiera,Gianluca Barbuto,Centro Studi Cetacei,15.00144,41.99432
CSC201125TCc5,2020-11-25,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,F,77.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.93394,44.24609
CSC201125TCc3,2020-11-25,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,45.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.38304,43.64044
CSC201125TCc2,2020-11-25,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,F,39.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.60805,44.42527
CSC201124TCc1,2020-11-24,Marche,Ancona,Ancona,Caretta caretta,1,ND,60.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.57,43.575
CSC201124TCc2,2020-11-24,Marche,Ascoli Piceno,Massignano,Caretta caretta,1,ND,100.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.851,43.059
CSC201124TCc3,2020-11-24,Marche,Ascoli Piceno,Massignano,Caretta caretta,1,F,90.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.851,43.059
CSC201123TCc2,2020-11-23,Marche,Ascoli Piceno,Cupra Marittima,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.86132,43.02548
CSC201123TCc1,2020-11-23,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.3,44.06
CSC201123TCc3,2020-11-23,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.37124,43.64327
CSC201123TCc7,2020-11-23,Abruzzo,Teramo,Silvi,Caretta caretta,1,ND,59.0,CCL,Vivo,,CSCIT204,Si,Motopeschereccio,Dario D'Onofrio,Centro Studi Cetacei,14.25009,42.58768
CSC201123TCc8,2020-11-23,Abruzzo,Teramo,Silvi,Caretta caretta,1,F,76.0,CCL,Vivo,,CSCIT203,Si,Motopeschereccio,Chiara Profico,Centro Studi Cetacei,14.2446,42.59122
CSC201123TCc6,2020-11-23,Abruzzo,Teramo,Silvi,Caretta caretta,1,M,65.6,CCL,Vivo,,CSCIT205,Si,Motopeschereccio,Anna Angrilli,Centro Studi Cetacei,14.25421,42.58439
CSC201123TCc5,2020-11-23,Abruzzo,Pescara,Pescara,Caretta caretta,1,M,68.5,CCL,Vivo,,CSCIT206,Si,Motopeschereccio,Federica Gioia,Centro Studi Cetacei,14.29309,42.49798
CSC201123TCc4,2020-11-23,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,60.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.37199,43.643
CSC201122TCc2,2020-11-22,Abruzzo,Chieti,Fossacesia,Caretta caretta,1,ND,83.0,CCL,Morto,,,No,Guardia Costiera,William Di Nardo,CSC/ASL,14.52572,42.24294
CSC201122TCc4,2020-11-22,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,76.0,CCL,Morto,,,ND,Guardia Costiera,Pietro Di Taranto,CSC/ASL,14.70802,42.17418
CSC201122TCc5,2020-11-22,Marche,Pesaro e Urbino,Fano,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.098,43.798
CSC201122TCc3,2020-11-22,Abruzzo,Chieti,San Salvo,Caretta caretta,1,ND,58.0,CCL,Morto,,,ND,Guardia Costiera,Pietro Di Taranto,CSC/ASL,14.76101,42.07667
CSC201122TCc7,2020-11-22,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.426,44.182
CSC201122TCc6,2020-11-22,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,60.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.415,44.194
CSC201122TCc8,2020-11-22,Marche,Ancona,Sirolo,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.62125,43.52794
CSC201122TCc1,2020-11-22,Abruzzo,Teramo,Silvi,Caretta caretta,1,ND,50.0,CCL,Morto,,,ND,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.11346,42.55795
CSC201122TCc10,2020-11-22,Emilia Romagna,Rimini,Riccione,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.672,43.998
CSC201122TCc9,2020-11-22,Emilia Romagna,Rimini,Bellaria-Igea Marina,Caretta caretta,1,ND,95.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.472,44.145
CSC201121TCc15,2020-11-21,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.35,44.3
CSC201121TCc13,2020-11-21,Marche,Ancona,Senigallia,Caretta caretta,1,ND,45.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.22731,43.71482
CSC201121TCc17,2020-11-21,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,75.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.365,44.254
CSC201121TCc16,2020-11-21,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,F,68.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.932,43.904
CSC201121TCc18,2020-11-21,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.42,44.19
CSC201121TCc11,2020-11-21,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,55.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.40141,43.62929
CSC201121TCc20,2020-11-21,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,65.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.319,44.389
CSC201121TCc19,2020-11-21,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,65.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.304,44.427
CSC201121TCc10,2020-11-21,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,F,81.0,CCL,Morto,,,Si,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.57,44.07
CSC201121TCc21,2020-11-21,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.954,43.887
CSC201121TCc22,2020-11-21,Emilia Romagna,Rimini,Bellaria-Igea Marina,Caretta caretta,1,ND,46.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.456,44.158
CSC201121TCc23,2020-11-21,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.62,44.036
CSC201121TCc24,2020-11-21,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.577,44.077
CSC201121TCc12,2020-11-21,Marche,Ancona,Senigallia,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.2884,43.67801
CSC201121TCc14,2020-11-21,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.36,44.2
CSC201121TCc5,2020-11-21,Abruzzo,Teramo,Roseto degli Abruzzi,Caretta caretta,1,M,80.0,CCL,Morto,,,Si,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.03423,42.65883
CSC201121TCc2,2020-11-21,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,F,79.0,CCL,Morto,,,ND,Privato cittadino,Dario D'Onofrio,Centro Studi Cetacei,14.28075,42.42823
CSC201121TCc4,2020-11-21,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,ND,43.5,CCL,Morto,,,ND,Privato cittadino,Dario D'Onofrio,Centro Studi Cetacei,14.29445,42.41955
CSC201121TCc6,2020-11-21,Abruzzo,Teramo,Roseto degli Abruzzi,Caretta caretta,1,M,72.5,CCL,Morto,,,No,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.02195,42.67279
CSC201121TCc25,2020-11-21,Marche,Fermo,Fermo,Caretta caretta,1,ND,100.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.77982,43.22998
CSC201121TCc3,2020-11-21,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,M,74.0,CCL,Morto,,,ND,Privato cittadino,Anna Angrilli,Centro Studi Cetacei,14.25639,42.44287
CSC201121TCc9,2020-11-21,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,73.0,CCL,Morto,,,ND,Guardia Costiera,Pietro Di Taranto,CSC/ASL,14.72955,42.09443
CSC201121TCc8,2020-11-21,Abruzzo,Teramo,Giulianova,Caretta caretta,1,F,76.5,CCL,Vivo,,CSCIT202,ND,Guardia Costiera,Alfonso Chiariello,Centro Studi Cetacei,13.9748,42.75249
CSC201121TCc7,2020-11-21,Abruzzo,Teramo,Giulianova,Caretta caretta,1,M,20.3,CCL,Vivo,,CSCIT201,ND,Guardia Costiera,Federica Gioia,Centro Studi Cetacei,13.9685,42.75763
CSC201121TCc1,2020-11-21,Abruzzo,Pescara,Pescara,Caretta caretta,1,F,45.0,CCL,Morto,,,ND,Guardia Costiera,Daniela Profico,Centro Studi Cetacei,14.18626,42.49382
CSC201120TCc3,2020-11-20,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,64.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.298,44.442
CSC201120TCc2,2020-11-20,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,F,65.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro Studi Cetacei,12.54479,44.08541
CSC201120TCc1,2020-11-20,Marche,Ancona,Senigallia,Caretta caretta,1,ND,70.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.20309,43.73025
CSC201119TCc1,2020-11-19,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,46.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.58555,44.51666
CSC201119TCc2,2020-11-19,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,60.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.37018,43.6437
CSC201118TCc4,2020-11-18,Marche,Ancona,Senigallia,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.20245,43.73061
CSC201118TCc1,2020-11-18,Abruzzo,Pescara,Montesilvano,Caretta caretta,1,M,65.0,CCL,Morto,,,Si,Guardia Costiera,Dario D'Onofrio,Centro Studi Cetacei,14.1841,42.49553
CSC201118TCc2,2020-11-18,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.93518,43.90213
CSC201118TCc3,2020-11-18,Emilia Romagna,Rimini,Cattolica,Caretta caretta,1,ND,55.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.74251,43.96847
CSC201117TCc1,2020-11-17,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,50.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.41268,43.62418
CSC201117TCc2,2020-11-17,Marche,Ancona,Senigallia,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.209,43.726
CSC201117TCc5,2020-11-17,Marche,Ancona,Senigallia,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.3379,43.65558
CSC201117TCc4,2020-11-17,Marche,Ancona,Falconara Marittima,Caretta caretta,1,ND,50.0,CCL,Morto,,,ND,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.41273,43.62419
CSC201117TCc3,2020-11-17,Marche,Macerata,Porto Recanati,Caretta caretta,1,ND,70.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.688,43.43
CSC201117TCc6,2020-11-17,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,65.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.255,44.648
CSC201116TCc1,2020-11-16,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,F,80.0,CCL,Vivo,,,Si,Motopeschereccio,Fondazione cetacea,Centro di Recupero,12.40304,44.20869
CSC201115TCc2,2020-11-15,Emilia Romagna,Rimini,Cattolica,Caretta caretta,1,ND,50.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.73546,43.96898
CSC201115TCc1,2020-11-15,Abruzzo,Pescara,Pescara,Caretta caretta,1,F,73.0,CCL,Morto,,,Si,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.1885,42.49221
CSC201115TCc3,2020-11-15,Marche,Pesaro e Urbino,Pesaro,Caretta caretta,1,ND,45.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.892,43.923
CSC201114TCc2,2020-11-14,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,70.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.631,44.024
CSC201114TCc1,2020-11-14,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,60.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.605,44.048
CSC201113TCc1,2020-11-13,Molise,Campobasso,Termoli,Caretta caretta,1,ND,55.5,CCL,Morto,,,ND,Guardia Costiera,Gianluca Barbuto,Centro Studi Cetacei,14.90864,42.01946
CSC201113TCc2,2020-11-13,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,75.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.241,44.707
CSC201112TCc1,2020-11-12,Marche,Ancona,Ancona,Caretta caretta,1,ND,70.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.591,43.564
CSC201112TCc2,2020-11-12,Marche,Ancona,Ancona,Caretta caretta,1,ND,70.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.591,43.564
CSC201105TCc1,2020-11-05,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,ND,36.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.607,44.047
CSC201105TCc2,2020-11-05,Emilia Romagna,Rimini,Rimini,Caretta caretta,1,F,90.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.614,44.041
CSC201103TCc2,2020-11-03,Marche,Pesaro e Urbino,Fano,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,13.003,43.856
CSC201103TCc1,2020-11-03,Emilia Romagna,Ravenna,Cervia,Caretta caretta,1,ND,30.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.36,44.266
CSC201103TCc3,2020-11-03,Emilia Romagna,Forli'-Cesena,Cesenatico,Caretta caretta,1,ND,40.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.40607,44.20473
CSC201102TCc1,2020-11-02,Abruzzo,Teramo,Giulianova,Caretta caretta,1,ND,57.6,CCL,Vivo,,CSCIT200,Si,Motopeschereccio,Chiara Profico,Centro Studi Cetacei,14.04722,42.77268
CSC201029TCc1,2020-10-29,Emilia Romagna,Ferrara,Comacchio,Caretta caretta,1,ND,68.0,CCL,Morto,,,No,Guardia Costiera,Fondazione cetacea,Centro di Recupero,12.253,44.654
CSC201028TCc1,2020-10-28,Abruzzo,Teramo,Silvi,Caretta caretta,1,F,39.0,CCL,Morto,,,Si,Guardia Costiera,Anna Angrilli,Centro Studi Cetacei,14.14411,42.53172
CSC201028TCc2,2020-10-28,Abruzzo,Pescara,Pescara,Caretta caretta,1,F,67.0,CCL,Morto,,,ND,Guardia Costiera,Anna Angrilli,Centro Studi Cetacei,14.19153,42.48938
CSC201027TCc1,2020-10-27,Abruzzo,Teramo,Silvi,Caretta caretta,1,ND,68.1,CCL,Morto,,,ND,Guardia Costiera,Anna Angrilli,Centro Studi Cetacei,14.11234,42.55963
CSC201027TCc2,2020-10-27,Puglia,Foggia,Vieste,Caretta caretta,1,F,76.0,CCL,Morto,,,No,Guardia Costiera,Abbenante Alberto,Guardia Costiera,16.1,41.53
CSC201026TCc1,2020-10-26,Abruzzo,Chieti,Vasto,Caretta caretta,1,M,70.0,CCL,Morto,,,ND,Guardia Costiera,Fabrizio Di Fonzo,ASL,14.73506,42.09087
CSC201024TCc1,2020-10-24,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,58.0,CCL,Morto,,,ND,Guardia Costiera,Pietro Di Taranto,CSC/ASL,14.73436,42.09083
CSC201021TCc1,2020-10-21,Sicilia,Messina,Lipari,Caretta caretta,1,ND,60.0,TOT,Vivo,,,Si,Guardia Costiera,Non disponibile,Guardia Costiera,15.052,38.627
CSC201019TCc1,2020-10-19,Abruzzo,Chieti,Vasto,Caretta caretta,1,ND,64.0,CCL,Morto,,,ND,Privato cittadino,Pietro Di Taranto,CSC/ASL,14.71892,42.13882
CSC201010TCc1,2020-10-10,Abruzzo,Teramo,Giulianova,Caretta caretta,1,F,55.6,CCL,Morto,,,ND,Guardia Costiera,Ludovica Di Renzo,CSC/IZSAM,13.97081,42.753
CSC201008TCc1,2020-10-08,Abruzzo,Teramo,Martinsicuro,Caretta caretta,1,F,64.0,CCL,Morto,,,ND,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,13.93138,42.84074
CSC201008TCc2,2020-10-08,Marche,Ancona,Ancona,Caretta caretta,1,ND,62.0,CCL,Vivo,FC853,,Si,Guardia Costiera,Non disponibile,Guardia Costiera,13.48527,43.767
CSC201006TCc1,2020-10-06,Abruzzo,Teramo,Martinsicuro,Caretta caretta,1,ND,56.5,CCL,Morto,,,ND,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,13.92835,42.85424
CSC200930TCc1,2020-09-30,Abruzzo,Teramo,Roseto degli Abruzzi,Caretta caretta,1,ND,58.0,CCL,Morto,,,ND,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.0027,42.69746
CSC200929TCc1,2020-09-29,Lazio,Roma,Santa Marinella,Caretta caretta,1,ND,70.0,CCL,Vivo,,,Si,Privato cittadino,Personale,Ambito Rete Tarta Lazio,11.87686,42.02781
CSC200923TCc1,2020-09-23,Abruzzo,Pescara,Pescara,Caretta caretta,1,ND,37.0,CCL,Vivo,,CSCIT199,Si,Motopeschereccio,Anna Angrilli,Centro Studi Cetacei,14.45501,42.61712
CSC200921TCc1,2020-09-21,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,75.0,TOT,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.28385,44.55697
CSC200921TCc2,2020-09-21,Marche,Fermo,Porto Sant'Elpidio,Caretta caretta,1,M,70.0,TOT,Morto,,,Si,Guardia Costiera,Non disponibile,Guardia Costiera,13.749,43.281
CSC200920TCc1,2020-09-20,Calabria,Reggio di Calabria,Palmi,Caretta caretta,1,ND,64.0,CCL,Vivo,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,15.801,38.371
CSC200910TCc1,2020-09-10,Abruzzo,Pescara,Montesilvano,Caretta caretta,1,ND,45.3,CCL,Morto,,,ND,Guardia Costiera,Anna Angrilli,Centro Studi Cetacei,14.15379,42.5257
CSC200909TCc1,2020-09-09,Abruzzo,Chieti,Francavilla al Mare,Caretta caretta,1,ND,59.0,CCL,Morto,,,Si,Guardia Costiera,Alessia Ioannoni,ASL,14.26966,42.4343
CSC200909TCc2,2020-09-09,Molise,Campobasso,Termoli,Caretta caretta,1,ND,60.0,CCL,Morto,,,Si,Guardia Costiera,Mauro Blardi,ASREM,15.0002,41.9979
CSC200907TCc1,2020-09-07,Abruzzo,Teramo,Silvi,Caretta caretta,1,M,37.0,CCL,Morto,,,ND,Guardia Costiera,Claudia Borgatti,Centro Studi Cetacei,14.14209,42.53326
CSC200904TCc1,2020-09-04,Abruzzo,Teramo,Roseto degli Abruzzi,Caretta caretta,1,ND,56.8,CCL,Morto,,,ND,Guardia Costiera,Anna Angrilli,Centro Studi Cetacei,14.03749,42.65694
CSC200904TCc2,2020-09-04,Lazio,Roma,Fiumicino,Caretta caretta,1,ND,56.0,CCL,Morto,,,ND,Privato cittadino,Monia Parente,ASL,12.21273,41.81028
CSC200902TCc1,2020-09-02,Abruzzo,Teramo,Silvi,Caretta caretta,1,ND,36.5,CCL,Morto,,,ND,Guardia Costiera,Chiara Profico,Centro Studi Cetacei,14.14242,42.53328
CSC200827TCc1,2020-08-27,Marche,Ancona,Numana,Caretta caretta,1,ND,40.0,TOT,Morto,CSCIT092,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,13.628,43.494
CSC200826TCc2,2020-08-26,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,103.0,CCL,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.28011,44.5165
CSC200826TCc1,2020-08-26,Emilia Romagna,Ravenna,Ravenna,Caretta caretta,1,ND,66.0,CCL,Morto,,,ND,Guardia Costiera,Non disponibile,Guardia Costiera,12.28534,44.49774
CSC200823TCc1,2020-08-23,Molise,Campobasso,Termoli,Caretta caretta,1,ND,48.0,CCL,Morto,,,ND,Guardia Costiera,Gianluca Barbuto,Centro Studi Cetacei,14.97375,42.00773
CSC200821TCc1,2020-08-21,Molise,Campobasso,Montenero di Bisaccia,Caretta caretta,1,ND,59.0,CCL,Morto,,,ND,Guardia Costiera,Antonio Cancellario,ASREM,14.80224,42.05917
CSC200821TCc2,2020-08-21,Marche,Fermo,Campofilone,Caretta caretta,1,F,100.0,CCL,Morto,,,No,Guardia Costiera,Non disponibile,Guardia Costiera,13.84972,43.075
